ID,from_type,from_id,to_type,to_id
2827,zibaldone,p855_1,place,Q142
2828,zibaldone,p855_1,place,Q38
2829,zibaldone,p855_1,place,Q1747689
2830,zibaldone,p856_1,place,Q11772
2831,zibaldone,p856_1,place,Q11772
2832,zibaldone,p856_1,place,Q11772
2833,zibaldone,p856_1,place,Q1747689
2834,zibaldone,p860_1,person,Q1048
2835,zibaldone,p860_1,person,Q109594
2836,zibaldone,p860_1,person,Q312420
2837,zibaldone,p860_1,sequence,seq12
2838,zibaldone,p860_1,person,Q312420
2839,zibaldone,p865_1,person,Q296244
2840,zibaldone,p865_1,place,Q38
2841,zibaldone,p866_1,place,Q46
2842,zibaldone,p868_1,person,Q70899
2843,zibaldone,p870_1,bibl,Q42189561
2844,zibaldone,p870_2,paragraph,p836_1
2845,zibaldone,p871_1,paragraph,p497_1
2846,zibaldone,p872_1,paragraph,p926_1
2847,zibaldone,p874_1,place,Q46
2848,zibaldone,p874_1,place,Q46
2849,zibaldone,p881_1,place,Q163329
2850,zibaldone,p881_1,person,Q17167592
2851,zibaldone,p881_1,bibl,viaf83279478
2852,zibaldone,p882_1,person,Q129772
2853,zibaldone,p882_1,person,Q8423
2854,zibaldone,p882_1,place,Q41137
2855,zibaldone,p882_1,person,Q129772
2856,zibaldone,p882_1,person,Q129772
2857,zibaldone,p882_1,person,Q1399
2858,zibaldone,p882_1,person,Q8423
2859,zibaldone,p882_1,person,Q129772
2860,zibaldone,p882_1,person,Q8409
2861,zibaldone,p882_1,bibl,Q2994610
2862,zibaldone,p882_1,person,Q15975
2863,zibaldone,p882_1,paragraph,p457_1
2864,zibaldone,p883_1,bibl,Q123397
2865,zibaldone,p883_1,person,Q859
2866,zibaldone,p883_1,person,Q221182
2867,zibaldone,p883_1,person,Q130650
2868,zibaldone,p883_1,bibl,Q3893205
2869,zibaldone,p883_1,person,Q6691
2870,zibaldone,p883_1,person,Q977855
2871,zibaldone,p883_1,place,Q350
2872,zibaldone,p884_1,bibl,viaf184802305
2873,zibaldone,p884_1,person,Q365183
2874,zibaldone,p884_1,person,Q304825
2875,zibaldone,p884_1,person,Q8409
2876,zibaldone,p884_1,person,Q271850
2877,zibaldone,p884_1,person,Q304825
2878,zibaldone,p884_1,person,Q304825
2879,zibaldone,p884_1,person,Q304825
2880,zibaldone,p884_1,bibl,viaf184802305
2881,zibaldone,p884_1,person,Q365183
2882,zibaldone,p884_1,person,Q941481
2883,zibaldone,p884_1,person,Q304825
2884,zibaldone,p884_1,person,Q46696
2885,zibaldone,p886_1,place,Q48
2886,zibaldone,p886_1,person,Q1421
2887,zibaldone,p886_1,bibl,Q42189561
2888,zibaldone,p886_1,person,Q98690289
2889,zibaldone,p886_1,person,Q7742
2890,zibaldone,p888_1,bibl,Q42189561
2891,zibaldone,p888_1,place,Q21
2892,zibaldone,p888_1,place,Q46
2893,zibaldone,p892_1,sequence,seq13
2894,zibaldone,p892_1,paragraph,p457_1
2895,zibaldone,p892_1,paragraph,p540_1
2896,zibaldone,p893_1,paragraph,p1092_1
2897,zibaldone,p893_1,place,Q46
2898,zibaldone,p896_2,person,Q52166
2899,zibaldone,p902_3,place,Q83958
2900,zibaldone,p902_3,place,Q11772
2901,zibaldone,p902_3,place,Q11772
2902,zibaldone,p902_3,place,Q844930
2903,zibaldone,p902_3,place,Q83311
2904,zibaldone,p902_3,place,Q212150
2905,zibaldone,p902_3,place,Q142
2906,zibaldone,p902_3,place,Q29
2907,zibaldone,p905_1,person,Q7742
2908,zibaldone,p905_1,paragraph,p902_1
2909,zibaldone,p905_1,person,Q7742
2910,zibaldone,p905_1,person,Q33550
2911,zibaldone,p905_1,person,Q517
2912,zibaldone,p906_1,place,Q1741
2913,zibaldone,p908_1,bibl,Q42189561
2914,zibaldone,p908_1,paragraph,p886_1
2915,zibaldone,p910_1,place,Q142
2916,zibaldone,p910_1,person,Q7742
2917,zibaldone,p910_1,place,Q142
2918,zibaldone,p911_1,paragraph,p910_1
2919,zibaldone,p911_1,bibl,viaf315938094
2920,zibaldone,p911_1,person,Q1505526
2921,zibaldone,p911_1,bibl,Q190126
2922,zibaldone,p911_1,person,Q6527
2923,zibaldone,p911_1,bibl,Q42189561
2924,zibaldone,p911_1,person,Q6527
2925,zibaldone,p914_1,sequence,seq14
2926,zibaldone,p915_1,place,Q11772
2927,zibaldone,p915_1,place,Q56670610
2928,zibaldone,p915_1,place,Q56670610
2929,zibaldone,p915_1,bibl,Q690653
2930,zibaldone,p915_1,person,Q45936
2931,zibaldone,p915_1,person,Q62674
2932,zibaldone,p915_1,place,Q78967
2933,zibaldone,p915_1,bibl,Q1340217
2934,zibaldone,p915_1,person,Q62674
2935,zibaldone,p915_1,bibl,Q2994610
2936,zibaldone,p915_1,person,Q15975
2937,zibaldone,p915_1,bibl,Q5834994
2938,zibaldone,p915_1,person,Q316483
2939,zibaldone,p915_1,place,Q1460
2940,zibaldone,p915_1,bibl,Q5834994
2941,zibaldone,p915_1,person,Q316483
2942,zibaldone,p915_1,person,Q317055
2943,zibaldone,p915_1,bibl,viaf27055763
2944,zibaldone,p915_1,person,Q17166928
2945,zibaldone,p915_1,bibl,zibbibl142
2946,zibaldone,p915_1,person,Q3810214
2947,zibaldone,p915_1,place,Q490
2948,zibaldone,p915_1,person,Q17166928
2949,zibaldone,p915_1,person,Q67599
2950,zibaldone,p915_1,person,person010
2951,zibaldone,p916_1,bibl,Q5834994
2952,zibaldone,p916_1,person,Q316483
2953,zibaldone,p917_1,person,Q31845
2954,zibaldone,p917_1,bibl,Q538420
2955,zibaldone,p917_1,person,Q55996246
2956,zibaldone,p917_1,place,Q727
2957,zibaldone,p917_1,person,Q48925817
2958,zibaldone,p917_1,person,Q31845
2959,zibaldone,p917_1,place,Q1747689
2960,zibaldone,p917_1,bibl,Q538420
2961,zibaldone,p917_1,person,Q31845
2962,zibaldone,p919_1,person,Q31845
2963,zibaldone,p919_1,bibl,Q538420
2964,zibaldone,p919_2,bibl,zibbibl131
2965,zibaldone,p919_2,place,Q90
2966,zibaldone,p919_2,place,Q29520
2967,zibaldone,p919_2,place,Q48
2968,zibaldone,p919_2,place,Q15
2969,zibaldone,p919_2,place,Q1747689
2970,zibaldone,p922_1,person,Q31845
2971,zibaldone,p922_1,person,Q645312
2972,zibaldone,p922_1,person,Q122248
2973,zibaldone,p922_1,bibl,Q538420
2974,zibaldone,p922_1,person,Q8409
2975,zibaldone,p922_1,bibl,Q538420
2976,zibaldone,p922_1,bibl,Q538420
2977,zibaldone,p922_1,person,Q312548
2978,zibaldone,p922_1,person,Q8409
2979,zibaldone,p922_1,person,Q31845
2980,zibaldone,p922_1,paragraph,p943_2
2981,zibaldone,p923_2,place,Q142
2982,zibaldone,p923_2,place,Q142
2983,zibaldone,p923_2,place,Q46
2984,zibaldone,p926_1,paragraph,p872_1
2985,zibaldone,p926_2,bibl,Q371884
2986,zibaldone,p926_2,person,Q859
2987,zibaldone,p926_2,paragraph,p2331_1
2988,zibaldone,p928_1,place,Q38
2989,zibaldone,p928_1,bibl,Q15851274
2990,zibaldone,p928_1,bibl,Q1240983
2991,zibaldone,p928_2,place,Q853968
2992,zibaldone,p928_2,bibl,zibbibl002
2993,zibaldone,p928_2,place,Q490
2994,zibaldone,p928_2,person,Q938060
2995,zibaldone,p928_2,bibl,zibbibl128
2996,zibaldone,p928_2,person,Q3366228
2997,zibaldone,p928_2,place,Q668
2998,zibaldone,p928_2,place,Q668
2999,zibaldone,p928_2,person,Q273969
3000,zibaldone,p928_2,bibl,zibbibl109
3001,zibaldone,p928_2,bibl,zibbibl128
3002,zibaldone,p930_2,sequence,seq15
3003,zibaldone,p931_2,place,Q11772
3004,zibaldone,p931_2,place,Q38
3005,zibaldone,p931_2,bibl,viaf37159474314927662510
3006,zibaldone,p931_2,place,Q490
3007,zibaldone,p931_2,place,Q38
3008,zibaldone,p931_2,paragraph,p143_2
3009,zibaldone,p933_1,place,Q46
3010,zibaldone,p933_2,place,Q38060
3011,zibaldone,p933_2,place,Q29
3012,zibaldone,p933_2,place,Q23666
3013,zibaldone,p933_2,place,Q38
3014,zibaldone,p933_3,place,Q142
3015,zibaldone,p933_3,place,Q29
3016,zibaldone,p935_1,place,Q11772
3017,zibaldone,p935_1,bibl,viaf1071155042713772401027
3018,zibaldone,p935_1,person,Q3759852
3019,zibaldone,p935_1,bibl,Q81240
3020,zibaldone,p935_1,bibl,viaf29543694
3021,zibaldone,p935_1,person,Q3606713
3022,zibaldone,p935_2,place,Q1273
3023,zibaldone,p935_2,bibl,viaf177132199
3024,zibaldone,p935_2,person,Q176833
3025,zibaldone,p935_2,place,Q2044
3026,zibaldone,p935_2,bibl,viaf177132199
3027,zibaldone,p935_2,person,Q176833
3028,zibaldone,p935_2,place,Q90
3029,zibaldone,p935_2,paragraph,p1301_1
3030,zibaldone,p937_2,sequence,seq16
3031,zibaldone,p938_1,paragraph,p579_2
3032,zibaldone,p938_2,paragraph,p942_1
3033,zibaldone,p939_1,paragraph,p371_1
3034,zibaldone,p939_1,sequence,seq17
3035,zibaldone,p939_1,paragraph,p955_1
3036,zibaldone,p939_1,paragraph,p51_6
3037,zibaldone,p940_2,paragraph,p108_1
3038,zibaldone,p940_2,paragraph,p164_1
3039,zibaldone,p940_2,paragraph,p196_1
3040,zibaldone,p940_2,paragraph,p211_1
3041,zibaldone,p940_2,paragraph,p234_1
3042,zibaldone,p940_2,paragraph,p281_1
3043,zibaldone,p940_2,bibl,viaf37159474314927662510
3044,zibaldone,p940_2,bibl,zibbibl002
3045,zibaldone,p940_2,paragraph,p931_2
3046,zibaldone,p941_1,paragraph,p228_1
3047,zibaldone,p942_1,paragraph,p938_2
3048,zibaldone,p942_1,bibl,zibbibl002
3049,zibaldone,p942_1,person,Q333469
3050,zibaldone,p942_1,bibl,Q66363720
3051,zibaldone,p942_1,person,Q716743
3052,zibaldone,p942_1,bibl,viaf176501302
3053,zibaldone,p942_1,bibl,zibbibl110
3054,zibaldone,p942_1,bibl,zibbibl110
3055,zibaldone,p942_1,bibl,zibbibl110
3056,zibaldone,p942_1,bibl,viaf19683296
3057,zibaldone,p942_1,person,Q716743
3058,zibaldone,p942_1,place,Q90
3059,zibaldone,p942_1,bibl,zibbibl110
3060,zibaldone,p942_1,person,Q3810214
3061,zibaldone,p942_1,bibl,zibbibl146
3062,zibaldone,p942_1,place,Q90
3063,zibaldone,p942_1,bibl,zibbibl201
3064,zibaldone,p942_1,person,Q89546
3065,zibaldone,p942_1,bibl,zibbibl103
3066,zibaldone,p942_1,bibl,zibbibl110
3067,zibaldone,p942_1,paragraph,p944_2
3068,zibaldone,p943_1,paragraph,p942_1
3069,zibaldone,p943_1,person,Q1539888
3070,zibaldone,p943_1,person,Q1225205
3071,zibaldone,p943_1,bibl,zibbibl002
3072,zibaldone,p943_1,person,Q716743
3073,zibaldone,p943_1,bibl,zibbibl110
3074,zibaldone,p943_1,paragraph,p944_1
3075,zibaldone,p943_2,paragraph,p922_1
3076,zibaldone,p943_2,paragraph,p942_1
3077,zibaldone,p943_2,person,Q333469
3078,zibaldone,p943_2,person,Q335019
3079,zibaldone,p943_2,place,Q29520
3080,zibaldone,p943_2,bibl,Q66363720
3081,zibaldone,p943_2,bibl,zibbibl103
3082,zibaldone,p943_2,bibl,Q69055401
3083,zibaldone,p943_2,paragraph,p942_1
3084,zibaldone,p943_2,place,Q490
3085,zibaldone,p943_2,bibl,zibbibl103
3086,zibaldone,p943_2,place,Q668
3087,zibaldone,p943_2,sequence,seq18
3088,zibaldone,p943_2,place,Q11768
3089,zibaldone,p944_1,paragraph,p943_1
3090,zibaldone,p944_2,paragraph,p942_1
3091,zibaldone,p944_2,bibl,zibbibl103
3092,zibaldone,p944_2,bibl,zibbibl103
3093,zibaldone,p944_2,bibl,zibbibl110
3094,zibaldone,p944_2,place,Q29520
3095,zibaldone,p946_1,person,Q9191
3096,zibaldone,p946_1,person,Q309818
3097,zibaldone,p946_1,person,Q935
3098,zibaldone,p946_1,person,Q9047
3099,zibaldone,p946_1,person,Q9353
3100,zibaldone,p946_1,person,Q6527
3101,zibaldone,p946_1,person,Q705666
3102,zibaldone,p946_1,person,Q351691
3103,zibaldone,p946_1,person,Q178709
3104,zibaldone,p946_1,person,Q9312
3105,zibaldone,p947_1,person,Q192313
3106,zibaldone,p947_1,paragraph,p950_2
3107,zibaldone,p949_1,person,Q312420
3108,zibaldone,p950_1,bibl,viaf47109002
3109,zibaldone,p950_1,person,Q24060729
3110,zibaldone,p950_1,place,Q853968
3111,zibaldone,p950_1,place,Q90
3112,zibaldone,p950_1,bibl,viaf42161329694152130663
3113,zibaldone,p950_1,place,Q490
3114,zibaldone,p950_1,paragraph,p922_1
3115,zibaldone,p950_1,paragraph,p943_2
3116,zibaldone,p950_2,paragraph,p947_1
3117,zibaldone,p950_3,bibl,zibbibl001
3118,zibaldone,p950_3,place,Q490
3119,zibaldone,p950_3,person,Q94945192
3120,zibaldone,p950_3,paragraph,p109_4
3121,zibaldone,p950_3,paragraph,p805_1
3122,zibaldone,p952_1,bibl,zibbibl001
3123,zibaldone,p952_1,person,Q155547
3124,zibaldone,p952_1,paragraph,p1011_2
3125,zibaldone,p953_1,bibl,zibbibl054
3126,zibaldone,p953_1,place,Q83311
3127,zibaldone,p953_1,person,Q9458
3128,zibaldone,p953_1,place,Q205653
3129,zibaldone,p953_1,person,Q118992
3130,zibaldone,p953_1,bibl,zibbibl054
3131,zibaldone,p953_1,person,Q43459
3132,zibaldone,p953_1,person,Q6254830
3133,zibaldone,p953_1,bibl,zibbibl054
3134,zibaldone,p955_1,paragraph,p939_1
3135,zibaldone,p955_2,bibl,zibbibl087
3136,zibaldone,p955_2,bibl,viaf42161329694152130663
3137,zibaldone,p955_2,person,Q3703496
3138,zibaldone,p955_2,bibl,Q182283
3139,zibaldone,p955_2,person,Q7011
3140,zibaldone,p955_2,person,Q3703496
3141,zibaldone,p956_1,bibl,zibbibl106
3142,zibaldone,p956_1,person,Q3703378
3143,zibaldone,p956_1,place,Q490
3144,zibaldone,p956_1,bibl,viaf5827165271652910690008
3145,zibaldone,p956_1,person,Q123041
3146,zibaldone,p956_1,person,Q601506
3147,zibaldone,p956_1,paragraph,p950_3
3148,zibaldone,p961_1,paragraph,p785_1
3149,zibaldone,p961_1,person,Q6691
3150,zibaldone,p961_1,person,Q242270
3151,zibaldone,p961_1,person,Q26825
3152,zibaldone,p961_1,person,Q26825
3153,zibaldone,p961_1,person,Q5264
3154,zibaldone,p961_1,person,Q41980
3155,zibaldone,p961_1,person,Q1092339
3156,zibaldone,p961_1,bibl,Q3639591
3157,zibaldone,p961_1,bibl,zibbibl184
3158,zibaldone,p961_1,person,Q83375
3159,zibaldone,p961_1,place,Q11772
3160,zibaldone,p961_1,person,Q6691
3161,zibaldone,p961_1,person,Q26825
3162,zibaldone,p961_1,person,Q5264
3163,zibaldone,p961_1,person,Q31845
3164,zibaldone,p961_1,person,Q6691
3165,zibaldone,p961_1,person,Q738027
3166,zibaldone,p961_1,bibl,viaf186836716
3167,zibaldone,p961_1,person,Q242270
3168,zibaldone,p961_1,person,Q26825
3169,zibaldone,p961_1,person,Q203445
3170,zibaldone,p961_1,person,Q142999
3171,zibaldone,p961_1,person,Q26825
3172,zibaldone,p961_1,bibl,Q20552068
3173,zibaldone,p961_1,person,Q61894
3174,zibaldone,p961_1,person,Q26825
3175,zibaldone,p961_1,person,Q26204
3176,zibaldone,p961_1,bibl,Q104729747
3177,zibaldone,p961_1,person,Q61894
3178,zibaldone,p962_1,bibl,viaf5827165271652910690008
3179,zibaldone,p962_1,person,Q981922
3180,zibaldone,p962_1,person,Q981922
3181,zibaldone,p962_1,person,Q123041
3182,zibaldone,p962_2,bibl,viaf2534165326448116290007
3183,zibaldone,p962_2,person,Q981922
3184,zibaldone,p964_2,paragraph,p321_1
3185,zibaldone,p966_1,person,Q1398
3186,zibaldone,p966_1,person,Q981922
3187,zibaldone,p966_1,person,Q1398
3188,zibaldone,p966_2,person,Q1092339
3189,zibaldone,p966_2,bibl,Q3639591
3190,zibaldone,p966_2,bibl,zibbibl079
3191,zibaldone,p967_1,bibl,viaf5827165271652910690008
3192,zibaldone,p967_1,person,Q123041
3193,zibaldone,p967_1,bibl,viaf5827165271652910690008
3194,zibaldone,p967_1,bibl,viaf5827165271652910690008
3195,zibaldone,p969_1,bibl,Q107263862
3196,zibaldone,p969_1,person,Q301210
3197,zibaldone,p969_1,paragraph,p208_1
3198,zibaldone,p970_1,place,Q142
3199,zibaldone,p972_1,place,Q142
3200,zibaldone,p972_1,place,Q21
3201,zibaldone,p972_1,place,Q183
3202,zibaldone,p972_1,place,Q55
3203,zibaldone,p972_1,place,Q38
3204,zibaldone,p972_1,place,Q142
3205,zibaldone,p972_1,place,Q142
3206,zibaldone,p972_1,place,Q142
3207,zibaldone,p974_1,bibl,Q80225104
3208,zibaldone,p974_1,person,Q459275
3209,zibaldone,p974_1,place,Q21
3210,zibaldone,p974_1,place,Q142
3211,zibaldone,p974_2,person,Q1379808
3212,zibaldone,p974_2,paragraph,p978_3
3213,zibaldone,p975_1,bibl,zibbibl118
3214,zibaldone,p975_1,person,Q3052418
3215,zibaldone,p975_1,place,Q668
3216,zibaldone,p975_1,bibl,Q3639591
3217,zibaldone,p975_1,bibl,zibbibl119
3218,zibaldone,p975_2,person,Q619
3219,zibaldone,p975_3,person,Q213675
3220,zibaldone,p975_3,bibl,Q3639591
3221,zibaldone,p978_2,bibl,zibbibl081
3222,zibaldone,p978_2,bibl,Q3639591
3223,zibaldone,p978_2,person,Q15830461
3224,zibaldone,p978_3,paragraph,p974_2
3225,zibaldone,p979_1,bibl,zibbibl092
3226,zibaldone,p979_1,place,Q38
3227,zibaldone,p979_1,place,Q205653
3228,zibaldone,p979_1,place,Q11772
3229,zibaldone,p979_1,place,Q38
3230,zibaldone,p979_1,person,Q740094
3231,zibaldone,p979_1,place,Q38
3232,zibaldone,p979_1,bibl,Q3639591
3233,zibaldone,p979_1,person,Q740094
3234,zibaldone,p979_1,place,Q13375
3235,zibaldone,p979_2,bibl,zibbibl092
3236,zibaldone,p979_2,person,Q1425
3237,zibaldone,p979_2,paragraph,p979_1
3238,zibaldone,p980_1,bibl,zibbibl142
3239,zibaldone,p980_1,place,Q1048669
3240,zibaldone,p980_1,place,Q205653
3241,zibaldone,p980_1,place,Q38060
3242,zibaldone,p980_1,place,Q160381
3243,zibaldone,p980_1,bibl,viaf46878923
3244,zibaldone,p980_1,place,Q490
3245,zibaldone,p980_1,bibl,zibbibl142
3246,zibaldone,p980_1,person,Q3810214
3247,zibaldone,p980_1,place,Q490
3248,zibaldone,p980_2,bibl,zibbibl142
3249,zibaldone,p980_2,person,Q443510
3250,zibaldone,p980_2,person,Q166876
3251,zibaldone,p980_2,paragraph,p980_1
3252,zibaldone,p980_2,paragraph,note1181_1
3253,zibaldone,p980_2,paragraph,p2375_1
3254,zibaldone,p980_2,paragraph,p2281_1
3255,zibaldone,p980_2,bibl,zibbibl142
3256,zibaldone,p980_2,person,Q3810214
3257,zibaldone,p980_2,bibl,Q3639591
3258,zibaldone,p980_2,person,Q3810214
3259,zibaldone,p980_2,bibl,zibbibl147
3260,zibaldone,p980_2,place,Q490
3261,zibaldone,p980_2,person,Q3619591
3262,zibaldone,p981_1,paragraph,p739_1
3263,zibaldone,p981_1,paragraph,p44_1
3264,zibaldone,p981_1,person,Q436634
3265,zibaldone,p981_1,person,Q1541
3266,zibaldone,p981_1,person,Q41523
3267,zibaldone,p981_1,bibl,Q6245111
3268,zibaldone,p981_1,person,Q3183484
3269,zibaldone,p981_1,person,Q436634
3270,zibaldone,p981_1,person,Q21545244
3271,zibaldone,p981_1,person,Q188232
3272,zibaldone,p981_1,bibl,viaf174128774
3273,zibaldone,p981_1,person,Q188232
3274,zibaldone,p981_1,person,Q21545244
3275,zibaldone,p981_1,person,Q323369
3276,zibaldone,p981_1,place,Q641
3277,zibaldone,p981_1,bibl,viaf59835540
3278,zibaldone,p981_1,person,Q3616914
3279,zibaldone,p981_1,bibl,viaf174128774
3280,zibaldone,p981_1,bibl,viaf31987047
3281,zibaldone,p981_1,person,Q8413
3282,zibaldone,p981_1,place,Q11772
3283,zibaldone,p981_1,person,Q3810214
3284,zibaldone,p981_1,paragraph,p980_1
3285,zibaldone,p981_1,bibl,zibbibl142
3286,zibaldone,p981_1,person,Q8018
3287,zibaldone,p981_1,bibl,Q212318
3288,zibaldone,p981_1,person,Q379991
3289,zibaldone,p981_1,bibl,Q3738259
3290,zibaldone,p981_1,bibl,Q3738259
3291,zibaldone,p983_1,place,Q11772
3292,zibaldone,p983_1,person,Q8413
3293,zibaldone,p983_1,bibl,zibbibl142
3294,zibaldone,p983_1,bibl,viaf6251154387252230970004
3295,zibaldone,p983_1,person,Q43706
3296,zibaldone,p983_1,place,Q90
3297,zibaldone,p983_1,person,Q705306
3298,zibaldone,p983_1,person,Q41866
3299,zibaldone,p983_1,place,Q11772
3300,zibaldone,p983_1,place,Q16869
3301,zibaldone,p983_2,bibl,viaf177066221
3302,zibaldone,p983_2,person,Q1440354
3303,zibaldone,p983_2,bibl,Q2603696
3304,zibaldone,p983_3,bibl,zibbibl147
3305,zibaldone,p983_3,person,Q154827
3306,zibaldone,p983_3,place,Q668
3307,zibaldone,p983_4,person,Q3179685
3308,zibaldone,p983_4,bibl,Q1236228
3309,zibaldone,p983_4,person,Q31845
3310,zibaldone,p984_1,bibl,zibbibl057
3311,zibaldone,p984_1,person,Q273969
3312,zibaldone,p984_2,paragraph,p262_2
3313,zibaldone,p984_2,paragraph,p659_1
3314,zibaldone,p984_2,bibl,viaf307974705
3315,zibaldone,p984_2,person,Q2346010
3316,zibaldone,p984_2,place,Q90
3317,zibaldone,p984_2,person,Q1368849
3318,zibaldone,p986_2,person,Q15837802
3319,zibaldone,p986_2,place,Q21
3320,zibaldone,p986_2,place,Q21
3321,zibaldone,p986_2,person,Q5679
3322,zibaldone,p986_2,bibl,zibbibl094
3323,zibaldone,p986_2,place,Q205653
3324,zibaldone,p986_2,person,Q315346
3325,zibaldone,p986_2,place,Q84
3326,zibaldone,p986_2,bibl,viaf42161329694152130663
3327,zibaldone,p986_2,place,Q490
3328,zibaldone,p986_3,person,Q15837802
3329,zibaldone,p986_3,place,Q46
3330,zibaldone,p986_3,place,Q21
3331,zibaldone,p986_3,place,Q142
3332,zibaldone,p986_3,person,Q49767
3333,zibaldone,p986_3,place,Q21
3334,zibaldone,p986_3,place,Q142
3335,zibaldone,p986_3,place,Q46
3336,zibaldone,p986_3,place,Q38
3337,zibaldone,p988_1,paragraph,p981_1
3338,zibaldone,p988_1,paragraph,p1052_3
3339,zibaldone,p988_1,paragraph,p2165_1
3340,zibaldone,p988_2,person,Q1541
3341,zibaldone,p988_2,person,Q180671
3342,zibaldone,p988_2,person,Q1541
3343,zibaldone,p988_2,person,Q191039
3344,zibaldone,p988_2,person,Q1541
3345,zibaldone,p988_2,person,Q118992
3346,zibaldone,p988_2,person,Q172048
3347,zibaldone,p988_2,person,Q170512
3348,zibaldone,p988_2,person,Q193058
3349,zibaldone,p988_2,person,Q259531
3350,zibaldone,p988_2,person,Q432089
3351,zibaldone,p988_2,person,Q11792326
3352,zibaldone,p988_2,bibl,Q20552068
3353,zibaldone,p988_2,person,Q61894
3354,zibaldone,p988_2,person,Q8413
3355,zibaldone,p988_2,bibl,viaf3844152684015723430008
3356,zibaldone,p988_2,person,Q2758559
3357,zibaldone,p988_2,place,Q641
3358,zibaldone,p988_2,person,viaf99337123
3359,zibaldone,p988_2,person,Q8413
3360,zibaldone,p988_2,bibl,viaf3844152684015723430008
3361,zibaldone,p988_2,person,Q2758559
3362,zibaldone,p988_2,person,Q314694
3363,zibaldone,p988_2,person,Q1227766
3364,zibaldone,p988_2,person,Q66426708
3365,zibaldone,p989_1,person,Q1541
3366,zibaldone,p989_1,person,Q317055
3367,zibaldone,p989_1,person,Q1430
3368,zibaldone,p989_1,person,Q313782
3369,zibaldone,p989_1,place,Q2107419
3370,zibaldone,p989_1,place,Q38
3371,zibaldone,p989_1,person,Q2274948
3372,zibaldone,p989_1,bibl,Q20552068
3373,zibaldone,p989_1,person,Q61894
3374,zibaldone,p989_1,person,Q1430
3375,zibaldone,p989_1,paragraph,p2166_1
3376,zibaldone,p989_1,person,Q190368
3377,zibaldone,p989_1,place,Q1747689
3378,zibaldone,p989_1,person,Q317055
3379,zibaldone,p989_1,person,Q317055
3380,zibaldone,p990_1,place,Q46
3381,zibaldone,p990_1,place,Q142
3382,zibaldone,p990_2,place,Q2277
3383,zibaldone,p990_2,person,Q2054
3384,zibaldone,p990_2,person,Q193769
3385,zibaldone,p990_2,person,Q2098
3386,zibaldone,p990_2,person,Q188646
3387,zibaldone,p990_2,person,Q318317
3388,zibaldone,p990_2,person,Q347250
3389,zibaldone,p990_2,person,Q885446
3390,zibaldone,p990_2,person,Q519232
3391,zibaldone,p990_2,person,Q234593
3392,zibaldone,p990_2,person,Q302936
3393,zibaldone,p990_2,person,Q454652
3394,zibaldone,p990_2,person,Q44344
3395,zibaldone,p990_2,person,Q2891791
3396,zibaldone,p990_2,person,Q1373954
3397,zibaldone,p990_2,person,Q336704
3398,zibaldone,p990_2,person,Q172048
3399,zibaldone,p990_2,person,Q348408
3400,zibaldone,p990_2,person,Q317055
3401,zibaldone,p990_2,person,Q170512
3402,zibaldone,p990_2,person,Q949309
3403,zibaldone,p990_2,person,Q174929
3404,zibaldone,p990_2,person,Q342416
3405,zibaldone,p990_2,person,Q261992
3406,zibaldone,p990_2,person,Q708247
3407,zibaldone,p990_2,person,Q8018
3408,zibaldone,p990_2,person,Q190240
3409,zibaldone,p990_2,person,Q209102
3410,zibaldone,p990_2,person,Q2609522
3411,zibaldone,p990_2,paragraph,p1014_2
3412,zibaldone,p990_2,place,Q12824780
3413,zibaldone,p990_2,place,Q48
3414,zibaldone,p990_2,person,Q8409
